"iteration","model","problem","condition","response","timestamp"
1902,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1903,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1904,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1905,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1906,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1907,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1908,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:49"
1909,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1910,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1911,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1912,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1913,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1914,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","A","5/17/26 18:49"
1915,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1916,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:49"
1917,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1918,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1919,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1920,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1921,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1922,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1923,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1924,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1925,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1926,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:49"
1927,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1928,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:49"
1929,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1930,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1931,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1932,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1933,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:49"
1934,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1935,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1936,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1937,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1938,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1939,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1940,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1941,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:49"
1942,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1943,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1944,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1945,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1946,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:49"
1947,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:49"
1948,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:49"
1949,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1950,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1951,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:49"
1952,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1953,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:49"
1954,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:49"
1955,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1956,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:49"
1957,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1958,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1959,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1960,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:49"
1961,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:49"
1962,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:49"
1963,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1964,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:49"
1965,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:49"
1966,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:49"
1967,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:49"
1968,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:49"
1969,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:50"
1970,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:50"
1971,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:50"
1972,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
1973,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
1974,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:50"
1975,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:50"
1976,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:50"
1977,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
1978,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
1979,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:50"
1980,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
1981,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:50"
1982,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
1983,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
1984,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:50"
1985,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
1986,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:50"
1987,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
1988,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
1989,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","A","5/17/26 18:50"
1990,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
1991,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:50"
1992,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:50"
1993,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:50"
1994,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:50"
1995,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
1996,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:50"
1997,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
1998,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
1999,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:50"
2000,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
2001,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:50"
2002,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
2003,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
2004,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","A","5/17/26 18:50"
2005,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
2006,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:50"
2007,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
2008,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
2009,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:50"
2010,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:50"
2011,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:50"
2012,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:50"
2013,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:50"
2014,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:50"
2015,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:50"
2016,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:52"
2017,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:52"
2018,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2019,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2020,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2021,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:52"
2022,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:52"
2023,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2024,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2025,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2026,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:52"
2027,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:52"
2028,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:52"
2029,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2030,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2031,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:52"
2032,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:52"
2033,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","B","5/17/26 18:52"
2034,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:52"
2035,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2036,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:52"
2037,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:52"
2038,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:52"
2039,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:52"
2040,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:52"
2041,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:52"
2042,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:52"
2043,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2044,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2045,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:52"
2046,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:52"
2047,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:52"
2048,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2049,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2050,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:52"
2051,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:52"
2052,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:52"
2053,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2054,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2055,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2056,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:52"
2057,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:52"
2058,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2059,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:52"
2060,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:52"
2061,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:52"
2062,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:52"
2063,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:52"
2064,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:52"
2065,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2066,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:53"
2067,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2068,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2069,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2070,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2071,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2072,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2073,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2074,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2075,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2076,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2077,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2078,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2079,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2080,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2081,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2082,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2083,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2084,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2085,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2086,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2087,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2088,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2089,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","A","5/17/26 18:53"
2090,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2091,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2092,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2093,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2094,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2095,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2096,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2097,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2098,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2099,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2100,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2101,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2102,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2103,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2104,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2105,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2106,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2107,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2108,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2109,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2110,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2111,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2112,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2113,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2114,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2115,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2116,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2117,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:53"
2118,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2119,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2120,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2121,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2122,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2123,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2124,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2125,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2126,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2127,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2128,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2129,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2130,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2131,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2132,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2133,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2134,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2135,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2136,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2137,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2138,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2139,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2140,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2141,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2142,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2143,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2144,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2145,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:53"
2146,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2147,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2148,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2149,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:53"
2150,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2151,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:53"
2152,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2153,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:53"
2154,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","A","5/17/26 18:53"
2155,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2156,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2157,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:53"
2158,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 18:53"
2159,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:53"
2160,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:53"
2161,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:53"
2162,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:53"
2163,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:53"
2164,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:55"
2165,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:55"
2166,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2167,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:55"
2168,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","B","5/17/26 18:55"
2169,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:55"
2170,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:55"
2171,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:55"
2172,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:55"
2173,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:55"
2174,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:55"
2175,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:55"
2176,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2177,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:55"
2178,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:55"
2179,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:55"
2180,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:55"
2181,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2182,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:55"
2183,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:55"
2184,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:55"
2185,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:55"
2186,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2187,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:55"
2188,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:55"
2189,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:55"
2190,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:55"
2191,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:55"
2192,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:55"
2193,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:55"
2194,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:55"
2195,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:55"
2196,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2197,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:55"
2198,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:55"
2199,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:55"
2200,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:55"
2201,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:55"
2202,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:55"
2203,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:55"
2204,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:55"
2205,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:55"
2206,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:55"
2207,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:55"
2208,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:55"
2209,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:55"
2210,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:55"
2211,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:55"
2212,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:55"
2213,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:55"
2214,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:56"
