"iteration","model","problem","condition","response","timestamp"
1173,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 16:59"
1174,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 16:59"
1175,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 16:59"
1176,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 16:59"
1177,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 16:59"
1178,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 16:59"
1179,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 16:59"
1180,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 16:59"
1181,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 16:59"
1182,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 16:59"
1183,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 16:59"
1184,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 16:59"
1185,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 16:59"
1186,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 16:59"
1187,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 16:59"
1188,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 16:59"
1189,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1190,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:00"
1191,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1192,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1193,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1194,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1195,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1196,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1197,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1198,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1199,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1200,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1201,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1202,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1203,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1204,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1205,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:00"
1206,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1207,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1208,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1209,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1210,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1211,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1212,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1213,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1214,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:00"
1215,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1216,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1217,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1218,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1219,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:00"
1220,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1221,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1222,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1223,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1224,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:00"
1225,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1226,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1227,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1228,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1229,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1230,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:00"
1231,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1232,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1233,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:00"
1234,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1235,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1236,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1237,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1238,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1239,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1240,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1241,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:00"
1242,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1243,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1244,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1245,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:00"
1246,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1247,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:00"
1248,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1249,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:00"
1250,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:00"
1251,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1252,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1253,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:00"
1254,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:00"
1255,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:00"
1256,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:00"
1257,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:00"
1258,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1259,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:01"
1260,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:01"
1261,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:01"
1262,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:01"
1263,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1264,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:01"
1265,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:01"
1266,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:01"
1267,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:01"
1268,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1269,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:01"
1270,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:01"
1271,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:01"
1272,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:01"
1273,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1274,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:01"
1275,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:01"
1276,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:01"
1277,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:01"
1278,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1279,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:01"
1280,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:01"
1281,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:01"
1282,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:01"
1283,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:01"
1284,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:01"
1285,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:01"
1286,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:01"
1287,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:01"
1288,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:01"
1289,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:01"
1290,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:01"
1291,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:01"
1292,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:01"
1293,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:01"
1294,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:01"
1295,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:01"
1296,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1297,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1298,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:03"
1299,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:03"
1300,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1301,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1302,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:03"
1303,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1304,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1305,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1306,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1307,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:03"
1308,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:03"
1309,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1310,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1311,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1312,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1313,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1314,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1315,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1316,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1317,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1318,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1319,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1320,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1321,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1322,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1323,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1324,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1325,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1326,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1327,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1328,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1329,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:03"
1330,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1331,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1332,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1333,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1334,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:03"
1335,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1336,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1337,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:03"
1338,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1339,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:03"
1340,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1341,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1342,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1343,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:03"
1344,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1345,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1346,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1347,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:03"
1348,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:03"
1349,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:03"
1350,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:03"
1351,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:03"
1352,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:03"
1353,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:03"
1354,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:03"
1355,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:03"
1356,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:03"
1357,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:03"
1358,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:03"
1359,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1360,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1361,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:04"
1362,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:04"
1363,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:04"
1364,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1365,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1366,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:04"
1367,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:04"
1368,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:04"
1369,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1370,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1371,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:04"
1372,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:04"
1373,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:04"
1374,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1375,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1376,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:04"
1377,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:04"
1378,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:04"
1379,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:04"
1380,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1381,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:04"
1382,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:04"
1383,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:04"
1384,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1385,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:04"
1386,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:04"
1387,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:04"
1388,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:04"
1389,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:04"
1390,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:04"
1391,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:04"
1392,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:04"
1393,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1394,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1395,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1396,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1397,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:06"
1398,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:06"
1399,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1400,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1401,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1402,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1403,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1404,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:06"
1405,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1406,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1407,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1408,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1409,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1410,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1411,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1412,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:06"
1413,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1414,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1415,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1416,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1417,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1418,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:06"
1419,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:06"
1420,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:06"
1421,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1422,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1423,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1424,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1425,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1426,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1427,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:06"
1428,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1429,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1430,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1431,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1432,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1433,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:06"
1434,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:06"
1435,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:06"
1436,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1437,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:06"
1438,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1439,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:06"
1440,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:06"
1441,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1442,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1443,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
1444,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 17:06"
1445,"claude-opus-4.6","tent_project_wastefulness","no_waste","B","5/17/26 17:06"
1446,"claude-opus-4.6","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 17:06"
1447,"claude-opus-4.6","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 17:06"
1448,"claude-opus-4.6","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 17:06"
1449,"claude-opus-4.6","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 17:06"
1450,"claude-opus-4.6","tent_project_wastefulness","waste","B","5/17/26 17:06"
1451,"claude-opus-4.6","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 17:06"
1452,"claude-opus-4.6","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 17:06"
1453,"claude-opus-4.6","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 17:06"
